order_id,customer_id,product_id,category,amount,order_date,returned,total_amount
O100471,C12565,P202667,Fashion,18,16-09-2024,No,35
O100472,C16242,P242346,Home,109,20-04-2025,No,196
O100473,C15864,P205230,Electronics,57,22-01-2025,No,103
O100474,C11060,P225720,Home,132,28-05-2025,No,265
O100475,C12327,P243023,Home,237,17-03-2024,No,237
O100476,C13420,P237602,Fashion,373,23-08-2025,No,354
O100477,C16640,P201546,Toys,52,29-06-2024,No,208
O100478,C10301,P215050,Toys,4,15-05-2024,No,7
O100479,C14276,P247817,Grocery,3,23-02-2025,No,3
O100480,C10606,P230134,Fashion,12,12-10-2023,No,12
O100481,C13170,P215640,Grocery,12,04-11-2024,Yes,12
O100482,C10699,P220828,Beauty,4,26-01-2025,No,4
O100483,C15088,P214284,Beauty,71,29-06-2025,No,212
O100484,C11139,P203423,Grocery,2,01-08-2024,No,2
O100485,C10190,P228577,Grocery,8,02-06-2025,No,6
O100486,C12300,P219070,Sports,231,20-11-2023,No,208
O100487,C10980,P202332,Fashion,151,10-05-2024,No,143
O100488,C12975,P206066,Home,92,05-03-2025,No,88
O100489,C16102,P218040,Beauty,19,08-07-2025,No,37
O100490,C11184,P238806,Toys,22,01-05-2025,No,66
O100491,C13327,P208583,Sports,61,03-07-2025,No,123
O100492,C13394,P238057,Home,62,26-01-2024,No,59
O100493,C10127,P222604,Home,187,21-09-2023,Yes,187
O100494,C12065,P226564,Electronics,344,04-03-2024,No,344
O100495,C11816,P233064,Grocery,10,13-10-2024,No,9
O100496,C15854,P222857,Electronics,85,19-09-2024,No,169
O100497,C16709,P228941,Beauty,5,19-05-2024,No,4
O100498,C10569,P237962,Toys,16,27-05-2025,No,14
O100499,C15442,P238573,Home,137,29-09-2023,No,137
O100500,C11895,P245565,Toys,23,08-05-2024,No,69
O100501,C12733,P225692,Toys,46,18-08-2024,Yes,44
O100502,C13863,P216879,Electronics,601,19-11-2023,No,1802
O100503,C14721,P235763,Home,30,19-05-2024,No,84
O100504,C17455,P216477,Sports,166,28-01-2025,Yes,157
O100505,C14014,P245680,Home,159,16-06-2025,No,159
O100506,C12901,P206393,Beauty,46,23-07-2024,No,37
O100507,C11686,P233488,Beauty,48,12-06-2025,No,97
O100508,C13009,P221459,Electronics,188,17-01-2024,Yes,160
O100509,C17806,P239093,Home,50,10-06-2024,No,50
O100510,C10154,P212554,Electronics,311,11-05-2024,No,296
O100511,C12537,P237867,Electronics,165,01-11-2023,No,165
O100512,C11409,P212568,Home,67,03-08-2024,No,63
O100513,C14057,P236794,Beauty,5,18-07-2024,No,5
O100514,C10784,P245015,Electronics,1594,06-08-2025,No,3189
O100515,C13175,P205057,Sports,46,24-10-2023,No,46
O100516,C17560,P217490,Home,209,31-05-2025,No,209
O100517,C17978,P205305,Grocery,67,11-09-2025,No,67
O100518,C14341,P232740,Home,468,20-07-2025,Yes,468
O100519,C17343,P244682,Electronics,377,18-02-2025,No,358
O100520,C17206,P224118,Sports,86,29-04-2025,No,86
O100521,C15596,P206674,Beauty,12,22-11-2024,No,12
O100522,C15801,P242331,Home,270,15-05-2025,No,257
O100523,C12806,P224998,Fashion,25,24-07-2025,No,51
O100524,C10537,P215316,Electronics,87,05-12-2023,No,368
O100525,C15986,P216217,Fashion,22,17-06-2024,No,22
O100526,C11841,P202005,Electronics,173,29-01-2024,No,173
O100527,C15016,P245509,Home,177,19-10-2024,No,177
O100528,C12455,P214602,Grocery,3,12-12-2024,No,6
O100529,C10524,P221645,Toys,9,19-04-2024,No,9
O100530,C16971,P245371,Electronics,76,16-09-2024,No,72
O100531,C15625,P213987,Grocery,26,02-05-2025,No,23
O100532,C12950,P249915,Home,180,22-07-2025,No,180
O100533,C17992,P213543,Fashion,33,01-06-2025,No,133
O100534,C14131,P227944,Sports,65,07-02-2025,No,65
O100535,C14780,P209144,Fashion,14,15-12-2024,No,13
O100536,C14115,P243882,Fashion,29,09-02-2025,No,26
O100537,C12368,P238459,Electronics,821,18-02-2025,No,821
O100538,C13847,P239827,Home,30,27-12-2023,No,133
O100539,C16655,P230741,Electronics,521,08-05-2024,No,521
O100540,C14495,P204479,Toys,3,24-02-2025,No,3
O100541,C12701,P204198,Home,59,26-10-2023,No,59
O100542,C10971,P209091,Home,257,28-02-2025,No,514
O100543,C16002,P247836,Electronics,241,26-11-2023,Yes,579
O100544,C16614,P204205,Toys,26,09-07-2025,No,47
O100545,C11166,P203641,Home,24,19-07-2024,No,22
O100546,C15211,P203543,Home,161,26-09-2024,No,161
O100547,C17521,P248192,Toys,36,13-07-2025,No,34
O100548,C14929,P205591,Electronics,582,13-11-2024,No,2618
O100549,C15919,P244601,Home,86,29-11-2023,No,86
O100550,C12774,P229341,Beauty,60,16-02-2024,No,60
O100551,C11982,P229055,Home,123,16-04-2024,No,104
O100552,C10853,P206116,Fashion,89,04-09-2024,No,89
O100553,C14146,P200761,Fashion,17,17-04-2025,No,48
O100554,C13736,P202407,Fashion,17,19-10-2024,No,14
O100555,C13769,P231594,Grocery,19,20-07-2024,No,31
O100556,C10574,P200885,Fashion,56,04-04-2025,No,281
O100557,C13261,P232195,Fashion,60,07-10-2023,No,48
O100558,C11148,P235411,Toys,7,21-03-2024,No,7
O100559,C16293,P227819,Home,77,09-07-2025,No,386
O100560,C16457,P211125,Home,49,24-03-2025,No,49
O100561,C16713,P221494,Beauty,5,29-05-2025,No,21
O100562,C17509,P234236,Beauty,9,28-01-2025,No,9
O100563,C16448,P224585,Beauty,134,16-02-2025,No,134
O100564,C11715,P222045,Electronics,137,12-01-2024,No,410
O100565,C14777,P222447,Toys,5,22-08-2024,No,16
O100566,C14933,P246134,Fashion,64,22-02-2025,No,64
O100567,C13854,P239783,Fashion,50,09-07-2024,No,48
O100568,C15173,P226238,Electronics,495,28-04-2024,No,446
O100569,C17146,P239091,Toys,23,06-07-2025,No,69
O100570,C12491,P241703,Beauty,9,28-02-2025,No,9
O100571,C12660,P235196,Sports,78,24-07-2025,No,157
O100572,C17136,P211685,Sports,29,11-01-2025,No,29
O100573,C16407,P212738,Electronics,145,13-04-2024,No,145
O100574,C13124,P242076,Fashion,218,11-04-2024,No,218
O100575,C15691,P248647,Home,182,06-08-2025,No,182
O100576,C13051,P215772,Fashion,80,28-01-2025,No,76
O100577,C17787,P210633,Fashion,7,23-01-2025,No,5
O100578,C10004,P223492,Toys,11,21-01-2024,No,34
O100579,C15222,P243961,Sports,90,15-08-2025,No,90
O100580,C15315,P248049,Fashion,13,17-07-2024,No,13
O100581,C14869,P236855,Toys,39,08-02-2025,No,74
O100582,C10876,P206228,Beauty,7,27-08-2025,No,25
O100583,C10991,P202831,Electronics,379,24-12-2023,No,379
O100584,C17027,P220045,Home,116,15-08-2024,No,116
O100585,C17517,P218132,Fashion,98,17-06-2024,No,83
O100586,C14142,P211055,Fashion,23,02-05-2025,No,23
O100587,C17010,P224318,Fashion,21,20-06-2025,No,19
O100588,C16966,P213795,Grocery,26,21-06-2024,No,26
O100589,C17079,P240320,Home,43,07-08-2025,Yes,43
O100590,C17987,P219648,Toys,29,19-10-2023,No,26
O100591,C16799,P222158,Fashion,15,13-05-2025,No,15
O100592,C14364,P221747,Electronics,728,28-05-2025,No,1455
O100593,C14465,P223234,Grocery,25,11-10-2023,No,21
O100594,C10635,P247373,Home,214,03-06-2024,No,214
O100595,C15225,P231560,Grocery,10,08-12-2023,No,9
O100596,C11693,P211282,Electronics,61,21-11-2024,No,245
O100597,C11682,P233831,Grocery,3,21-03-2024,No,3
O100598,C14752,P223043,Home,90,09-06-2024,Yes,90
O100599,C10119,P246112,Electronics,65,27-05-2025,No,52
O100600,C10830,P220929,Sports,16,03-11-2024,No,42
O100601,C15906,P248666,Toys,5,24-09-2023,No,5
O100602,C13675,P235500,Electronics,148,19-04-2024,No,126
O100603,C15177,P201872,Grocery,19,09-09-2024,No,19
O100604,C16070,P237488,Sports,15,01-05-2024,No,15
O100605,C11369,P201969,Fashion,207,23-03-2025,No,187
O100606,C10740,P225460,Electronics,154,15-04-2024,No,146
O100607,C17641,P212155,Home,61,05-08-2024,No,122
O100608,C10116,P211870,Fashion,19,12-10-2024,No,19
O100609,C15949,P249470,Home,131,12-02-2025,No,131
O100610,C12838,P228392,Toys,2,05-02-2024,No,2
O100611,C11150,P203717,Sports,20,10-07-2024,No,20
O100612,C17560,P201374,Home,24,15-03-2024,No,21
O100613,C11931,P221826,Electronics,405,07-04-2025,No,283
O100614,C11012,P208679,Grocery,6,05-03-2025,No,6
O100615,C11664,P249602,Fashion,33,15-02-2025,No,60
O100616,C11081,P213427,Fashion,152,15-01-2025,No,548
O100617,C14729,P223564,Sports,32,16-09-2024,No,96
O100618,C10512,P234708,Toys,3,10-11-2024,No,3
O100619,C17918,P235135,Grocery,9,17-02-2025,No,7
O100620,C12849,P244196,Grocery,3,29-06-2025,No,6
O100621,C15215,P224271,Grocery,3,18-09-2023,No,3
O100622,C17805,P216631,Home,80,30-09-2024,No,56
O100623,C15237,P219887,Electronics,410,20-11-2023,No,348
O100624,C10559,P225259,Beauty,10,07-09-2024,No,9
O100625,C13672,P232396,Electronics,728,24-11-2023,No,2185
O100626,C14583,P249630,Fashion,27,21-09-2023,No,27
O100627,C17404,P219144,Electronics,934,23-05-2024,No,840
O100628,C14992,P212655,Fashion,38,28-01-2024,No,38
O100629,C13343,P240736,Home,181,07-12-2023,No,181
O100630,C15308,P249060,Home,259,04-05-2024,No,1295
O100631,C14070,P220836,Home,109,20-07-2024,No,109
O100632,C14799,P247511,Toys,39,09-12-2023,No,35
O100633,C11470,P201368,Sports,57,07-01-2024,No,91
O100634,C10580,P234994,Grocery,7,21-01-2024,No,20
O100635,C16933,P244456,Home,218,20-02-2025,No,436
O100636,C17004,P236380,Fashion,19,20-02-2024,No,16
O100637,C12294,P212199,Electronics,460,20-02-2024,Yes,829
O100638,C13147,P242802,Sports,18,22-09-2023,No,16
O100639,C14249,P211569,Toys,22,04-12-2023,No,22
O100640,C11679,P233827,Fashion,145,13-03-2024,No,145
O100641,C13506,P231182,Toys,14,17-03-2025,No,13
O100642,C15092,P213115,Beauty,16,27-07-2025,No,15
O100643,C17253,P221649,Electronics,303,12-10-2023,No,575
O100644,C12744,P218195,Sports,135,04-12-2023,No,405
O100645,C13356,P230596,Beauty,14,19-12-2024,No,11
O100646,C14045,P234961,Electronics,50,14-09-2024,No,143
O100647,C11243,P227003,Home,102,07-12-2023,No,407
O100648,C15188,P216551,Toys,13,25-07-2025,No,11
O100649,C13118,P248896,Beauty,22,16-11-2024,No,43
O100650,C15104,P223826,Fashion,67,04-11-2023,No,267
O100651,C12141,P236950,Grocery,5,21-03-2025,No,5
O100652,C15869,P224729,Fashion,40,28-10-2023,No,75
O100653,C15053,P203868,Fashion,19,30-09-2024,No,19
O100654,C13059,P241274,Fashion,35,13-06-2025,No,70
O100655,C14548,P238718,Grocery,7,09-01-2024,No,6
O100656,C15323,P232353,Home,71,21-01-2024,No,212
O100657,C12959,P241682,Sports,95,09-05-2025,No,181
O100658,C12265,P230653,Grocery,16,27-12-2023,No,13
O100659,C16617,P214141,Toys,2,13-02-2025,No,2
O100660,C12479,P211537,Electronics,730,22-08-2025,No,621
O100661,C16484,P230401,Toys,11,18-06-2024,No,11
O100662,C14646,P227387,Sports,111,31-05-2025,No,111
O100663,C11635,P216154,Fashion,11,12-06-2025,No,9
O100664,C15408,P235077,Fashion,47,16-07-2024,No,42
O100665,C17421,P206630,Sports,122,27-10-2024,No,122
O100666,C11757,P243461,Fashion,13,10-12-2023,No,13
O100667,C14452,P214778,Fashion,125,01-11-2023,No,125
O100668,C12070,P244293,Sports,149,14-06-2024,No,149
O100669,C15881,P223070,Grocery,11,28-02-2025,No,9
O100670,C16665,P213416,Electronics,109,23-08-2024,No,109
O100671,C15877,P249501,Home,274,27-06-2025,No,274
O100672,C17267,P225399,Beauty,5,02-10-2023,No,9
O100673,C12849,P208629,Sports,22,04-05-2024,No,21
O100674,C13251,P208360,Grocery,17,10-11-2024,No,15
O100675,C17390,P212011,Sports,39,20-02-2024,No,39
O100676,C16905,P240721,Beauty,18,25-12-2023,No,18
O100677,C13730,P236069,Grocery,11,17-11-2023,No,11
O100678,C12489,P211227,Electronics,249,04-02-2025,No,237
O100679,C11631,P239587,Electronics,78,28-05-2025,No,157
O100680,C12816,P244550,Beauty,36,08-12-2023,No,179
O100681,C11015,P202769,Fashion,18,07-12-2024,No,37
O100682,C11348,P210492,Electronics,486,23-02-2025,No,486
O100683,C14611,P203345,Fashion,104,22-04-2025,Yes,373
O100684,C13087,P202665,Sports,86,04-05-2024,Yes,86
O100685,C12839,P224807,Grocery,17,18-06-2024,No,16
O100686,C10335,P243552,Electronics,62,16-05-2025,No,62
O100687,C15878,P212366,Beauty,4,09-10-2023,No,4
O100688,C16401,P209325,Fashion,16,28-07-2024,No,14
O100689,C14592,P205440,Sports,54,29-06-2024,No,161
O100690,C10895,P228222,Beauty,8,18-01-2025,No,8
O100691,C16303,P226951,Grocery,14,22-04-2025,No,14
O100692,C13546,P239878,Electronics,155,03-02-2024,No,140
O100693,C10851,P220264,Home,256,26-03-2024,No,243
O100694,C11687,P219121,Fashion,45,25-03-2024,No,45
O100695,C11931,P218815,Beauty,15,01-05-2025,No,14
O100696,C16833,P244263,Toys,46,17-04-2025,No,97
O100697,C13746,P230311,Grocery,24,19-08-2025,No,46
O100698,C12427,P242397,Home,236,21-02-2024,No,236
O100699,C11568,P219749,Toys,28,01-02-2025,No,28
O100700,C14000,P229218,Fashion,52,09-03-2024,No,207
O100701,C15052,P215533,Electronics,199,06-04-2025,No,377
O100702,C12738,P244133,Toys,13,08-01-2025,No,12
O100703,C13498,P244867,Electronics,389,20-03-2024,No,369
O100704,C15732,P201316,Electronics,112,04-02-2024,No,112
O100705,C15387,P237972,Fashion,91,16-08-2024,No,91
O100706,C17744,P221388,Home,378,09-05-2024,No,717
O100707,C15536,P213512,Electronics,84,22-04-2024,No,58
O100708,C15287,P200684,Toys,2,19-07-2025,No,2
O100709,C13913,P227164,Home,30,01-05-2025,No,30
O100710,C11066,P239208,Home,198,16-05-2024,No,356
O100711,C17723,P211735,Fashion,11,29-02-2024,No,11
O100712,C14380,P235855,Home,71,06-06-2024,No,203
O100713,C12444,P242635,Toys,3,31-08-2024,No,2
O100714,C14107,P238546,Grocery,8,04-01-2024,No,8
O100715,C15726,P248797,Grocery,13,05-09-2025,No,13
O100716,C13373,P208079,Home,140,27-09-2023,Yes,126
O100717,C13969,P222412,Grocery,11,08-10-2024,No,29
O100718,C17420,P235862,Fashion,142,01-05-2024,No,269
O100719,C12546,P219191,Electronics,296,18-05-2025,No,296
O100720,C10753,P214821,Toys,41,31-01-2024,No,39
O100721,C12082,P207582,Electronics,1664,26-04-2025,No,1664
O100722,C12774,P209012,Electronics,135,11-05-2024,No,135
O100723,C12896,P233655,Grocery,5,03-06-2025,No,20
O100724,C14185,P244688,Toys,17,21-05-2025,No,50
O100725,C10775,P238783,Electronics,115,22-06-2025,No,115
O100726,C16748,P214530,Toys,18,29-09-2023,No,29
O100727,C17113,P220377,Toys,25,26-03-2025,No,74
O100728,C11625,P245221,Grocery,2,17-10-2023,No,2
O100729,C13069,P221653,Beauty,31,23-02-2024,No,31
O100730,C10417,P240276,Sports,27,09-11-2023,No,27
O100731,C10114,P220380,Toys,9,13-07-2024,No,9
O100732,C10616,P200556,Sports,142,04-03-2024,No,710
O100733,C13974,P226790,Sports,28,22-04-2025,No,26
O100734,C13267,P208900,Beauty,22,14-01-2024,No,108
O100735,C10825,P233485,Home,127,27-06-2024,No,127
O100736,C17668,P236433,Grocery,3,25-01-2025,No,3
O100737,C15745,P213891,Fashion,21,03-01-2025,No,21
O100738,C11516,P243104,Electronics,353,02-01-2025,No,335
O100739,C13146,P215014,Toys,14,21-07-2024,No,13
O100740,C10412,P206547,Fashion,58,09-10-2023,No,58
O100741,C17543,P237964,Beauty,50,21-12-2024,No,143
O100742,C17587,P229932,Electronics,97,13-06-2025,No,97
O100743,C10728,P244739,Beauty,5,12-05-2025,No,5
O100744,C13348,P220263,Grocery,15,16-01-2025,No,12
O100745,C17164,P219320,Sports,155,01-04-2025,No,155
O100746,C12808,P247984,Fashion,34,24-12-2023,No,34
O100747,C10675,P243374,Grocery,8,22-11-2023,No,7
O100748,C13465,P239459,Fashion,50,29-07-2025,No,47
O100749,C15988,P207045,Home,116,25-05-2024,No,329
O100750,C12504,P243255,Home,99,16-05-2024,No,99
O100751,C12967,P201237,Grocery,23,20-02-2024,No,21
O100752,C16335,P243077,Electronics,112,03-04-2025,No,112
O100753,C12786,P239240,Sports,122,26-07-2025,No,245
O100754,C17856,P236326,Home,188,25-10-2023,No,752
O100755,C11122,P205293,Electronics,803,13-12-2023,No,3812
O100756,C14079,P225274,Grocery,39,04-09-2025,No,35
O100757,C11571,P219237,Beauty,20,14-05-2025,No,20
O100758,C15073,P228384,Sports,66,05-11-2023,No,66
O100759,C15104,P230993,Fashion,39,11-07-2025,No,39
O100760,C12143,P212811,Toys,28,28-02-2024,No,28
O100761,C11687,P218229,Toys,2,26-08-2025,No,7
O100762,C16806,P239130,Home,35,17-11-2023,No,49
O100763,C17357,P213311,Beauty,61,20-02-2024,No,55
O100764,C17903,P223040,Grocery,4,04-03-2025,No,4
O100765,C14132,P203182,Toys,7,19-03-2024,No,7
O100766,C13851,P247066,Home,379,09-05-2025,No,759
O100767,C13440,P249615,Sports,44,09-03-2024,No,40
O100768,C13766,P205760,Toys,9,25-03-2024,No,9
O100769,C15644,P207260,Electronics,886,07-04-2025,No,4431
O100770,C12326,P233218,Beauty,15,26-10-2023,No,12
O100771,C16360,P246475,Grocery,10,14-06-2024,No,24
O100772,C12914,P201915,Grocery,12,13-07-2024,No,11
O100773,C14968,P209115,Toys,42,15-10-2024,No,38
O100774,C15917,P207076,Electronics,76,15-01-2024,No,69
O100775,C15392,P214814,Grocery,5,08-01-2025,No,9
O100776,C13952,P233083,Beauty,25,27-08-2024,No,25
O100777,C16205,P204793,Fashion,33,29-10-2023,No,126
O100778,C10595,P201262,Sports,42,01-03-2025,No,42
O100779,C15999,P209319,Toys,12,17-03-2025,No,25
O100780,C10728,P213194,Electronics,1151,12-10-2023,No,2072
O100781,C11365,P219309,Grocery,1,19-06-2025,No,1
O100782,C14492,P228760,Grocery,3,17-12-2023,No,3
O100783,C10698,P226998,Electronics,56,04-10-2024,No,56
O100784,C17186,P203468,Grocery,13,13-12-2024,No,12
O100785,C16320,P246642,Grocery,1,21-01-2025,No,1
O100786,C15731,P212651,Electronics,247,15-03-2024,No,222
O100787,C10395,P220405,Fashion,101,28-04-2024,No,101
O100788,C16588,P214482,Home,23,19-12-2024,No,23
O100789,C17400,P204409,Fashion,27,24-01-2024,No,55
O100790,C14171,P200547,Sports,57,16-12-2023,No,51
O100791,C14360,P237659,Fashion,27,08-12-2024,No,24
O100792,C12502,P219907,Grocery,18,04-12-2024,No,18
O100793,C11819,P223426,Grocery,1,17-05-2025,No,1
O100794,C10717,P242489,Fashion,79,09-09-2025,No,357
O100795,C12782,P214436,Home,251,22-05-2025,No,451
O100796,C17551,P216490,Beauty,17,09-11-2024,No,80
O100797,C17731,P228962,Beauty,56,07-05-2024,No,96
O100798,C14946,P238236,Home,73,19-01-2025,No,73
O100799,C13577,P229288,Electronics,436,15-10-2024,No,414
O100800,C15486,P222236,Electronics,210,17-03-2025,No,420
O100801,C10143,P214923,Electronics,63,02-08-2025,No,53
O100802,C14980,P201250,Grocery,2,25-04-2024,No,2
O100803,C13140,P213264,Fashion,34,19-03-2025,No,30
O100804,C17266,P201611,Electronics,1550,18-12-2024,No,1240
O100805,C14491,P207928,Beauty,8,01-02-2025,No,15
O100806,C17192,P234558,Electronics,784,04-09-2025,No,706
O100807,C17091,P200867,Electronics,868,29-06-2025,No,1476
O100808,C12938,P231689,Beauty,16,26-09-2023,No,16
O100809,C15588,P245213,Beauty,18,14-10-2024,No,18
O100810,C17651,P233095,Electronics,277,12-05-2024,No,887
O100811,C13636,P203816,Home,204,31-08-2024,No,204
O100812,C13222,P232626,Home,27,24-08-2025,No,27
O100813,C11167,P235916,Beauty,13,26-05-2025,No,13
O100814,C12616,P247838,Sports,28,05-08-2025,No,27
O100815,C11062,P211573,Fashion,109,07-05-2024,No,152
O100816,C12156,P243334,Home,20,25-11-2024,No,20
O100817,C17860,P218939,Toys,29,31-05-2025,Yes,26
O100818,C15161,P213157,Grocery,9,18-01-2025,No,9
O100819,C15305,P209322,Grocery,18,14-04-2024,No,18
O100820,C12982,P202482,Home,301,24-10-2023,No,285
O100821,C16541,P235867,Beauty,13,18-12-2023,No,13
O100822,C13294,P244280,Beauty,9,23-01-2024,No,9
O100823,C14729,P213675,Toys,23,22-06-2025,No,18
O100824,C11156,P230420,Toys,120,13-04-2025,No,102
O100825,C17330,P242516,Fashion,69,28-01-2025,No,62
O100826,C15334,P211735,Electronics,566,24-05-2024,Yes,566
O100827,C10732,P213850,Home,141,11-12-2024,No,141
O100828,C14330,P206732,Fashion,28,31-05-2024,No,25
O100829,C16801,P240753,Grocery,15,25-10-2024,No,27
O100830,C14846,P245468,Fashion,12,21-03-2025,No,35
O100831,C16731,P238822,Fashion,38,27-10-2023,No,38
O100832,C17176,P249720,Grocery,12,05-07-2024,No,23
O100833,C17241,P234422,Electronics,821,20-04-2025,No,4105
O100834,C10953,P232731,Fashion,129,15-12-2023,No,129
O100835,C12539,P211428,Home,18,14-02-2024,No,18
O100836,C17056,P211311,Beauty,27,11-04-2024,No,27
O100837,C13324,P203733,Fashion,83,17-07-2024,No,58
O100838,C13301,P239579,Home,111,11-03-2024,No,222
O100839,C11542,P208342,Fashion,10,11-04-2024,No,9
O100840,C15293,P210464,Beauty,9,13-09-2023,No,9
O100841,C15772,P248514,Home,60,22-02-2024,No,161
O100842,C11191,P245311,Toys,23,21-11-2024,No,42
O100843,C16313,P210300,Home,19,17-04-2025,No,15
O100844,C15512,P234563,Home,115,13-04-2025,No,109
O100845,C12993,P248960,Beauty,6,16-02-2024,No,5
O100846,C16938,P213708,Electronics,213,07-12-2024,No,213
O100847,C12681,P228090,Electronics,230,29-11-2024,No,230
O100848,C11217,P249151,Toys,14,20-01-2024,No,13
O100849,C11540,P241308,Fashion,66,21-10-2024,No,66
O100850,C16172,P216328,Sports,18,17-03-2025,No,15
O100851,C13236,P226654,Electronics,152,15-05-2024,Yes,303
O100852,C15541,P206214,Toys,22,19-12-2023,No,22
O100853,C12386,P238913,Grocery,39,06-11-2024,No,33
O100854,C13719,P227552,Home,138,06-02-2025,No,124
O100855,C15615,P235377,Home,293,26-09-2024,No,264
O100856,C11388,P225734,Home,465,06-04-2025,No,465
O100857,C11856,P224721,Grocery,29,13-08-2024,No,59
O100858,C11365,P218610,Electronics,1214,13-06-2024,No,4858
O100859,C10499,P213622,Sports,158,13-12-2024,No,158
O100860,C11680,P228875,Sports,225,24-03-2025,No,213
O100861,C10510,P223226,Home,99,19-03-2025,No,89
